Filename,Label
LA_T_4829467,spoof
LA_T_3675486,spoof
LA_T_7943455,bonafide
LA_T_6756379,bonafide
LA_T_4861430,spoof
LA_T_2662148,spoof
LA_T_1901362,spoof
LA_T_4842968,spoof
LA_T_3025335,bonafide
LA_T_9229570,bonafide
LA_T_3104100,bonafide
LA_T_3459054,spoof
LA_T_3693523,spoof
LA_T_3707386,bonafide
LA_T_3891170,bonafide
LA_T_7579441,bonafide
LA_T_3340833,spoof
LA_T_9011341,bonafide
LA_T_2784286,spoof
LA_T_1861400,spoof
LA_T_7024613,bonafide
LA_T_1836557,bonafide
LA_T_3288608,spoof
LA_T_4540367,spoof
LA_T_8512706,bonafide
LA_T_3455757,spoof
LA_T_1717556,bonafide
LA_T_9711208,bonafide
LA_T_5535130,bonafide
LA_T_4976230,bonafide
LA_T_2873890,bonafide
LA_T_8683526,bonafide
LA_T_3998923,spoof
LA_T_6141607,bonafide
LA_T_4300434,bonafide
LA_T_4454105,spoof
LA_T_3129149,spoof
LA_T_1249715,spoof
LA_T_9329650,bonafide
LA_T_6376119,bonafide
LA_T_2392818,spoof
LA_T_1888223,bonafide
LA_T_3579317,spoof
LA_T_1050008,bonafide
LA_T_2437964,bonafide
LA_T_9208716,bonafide
LA_T_3630477,spoof
LA_T_9194689,bonafide
LA_T_2563039,spoof
LA_T_7089601,bonafide
LA_T_4503888,spoof
LA_T_1696251,spoof
LA_T_1702062,bonafide
LA_T_2147641,bonafide
LA_T_1221373,spoof
LA_T_4679163,bonafide
LA_T_2925606,spoof
LA_T_7990660,bonafide
LA_T_8477522,bonafide
LA_T_2177267,spoof
LA_T_2802358,spoof
LA_T_2224597,bonafide
LA_T_7633686,bonafide
LA_T_1980518,spoof
LA_T_4115529,spoof
LA_T_2162409,spoof
LA_T_2778999,spoof
LA_T_3389086,spoof
LA_T_2444482,spoof
LA_T_4092716,spoof
LA_T_6910683,bonafide
LA_T_6201923,bonafide
LA_T_1904946,spoof
LA_T_2233911,spoof
LA_T_2790182,spoof
LA_T_4357296,bonafide
LA_T_6354141,bonafide
LA_T_4784182,bonafide
LA_T_9587510,bonafide
LA_T_9258514,bonafide
LA_T_2478983,spoof
LA_T_3884937,spoof
LA_T_1982403,spoof
LA_T_6470867,bonafide
LA_T_1784012,bonafide
LA_T_2866006,spoof
LA_T_3396974,bonafide
LA_T_2628788,spoof
LA_T_9474664,bonafide
LA_T_1989906,spoof
LA_T_4607093,spoof
LA_T_8543938,bonafide
LA_T_3917175,spoof
LA_T_1307755,bonafide
LA_T_7698914,bonafide
LA_T_4082289,spoof
LA_T_1744427,bonafide
LA_T_9390369,bonafide
LA_T_1041151,spoof
LA_T_4888941,spoof
LA_T_7477418,bonafide
LA_T_7951343,bonafide
LA_T_1721632,bonafide
LA_T_6676313,bonafide
LA_T_9087690,bonafide
LA_T_7913619,bonafide
LA_T_3412575,bonafide
LA_T_1243533,bonafide
LA_T_1931191,spoof
LA_T_5727134,bonafide
LA_T_4746107,spoof
LA_T_4140258,bonafide
LA_T_2579591,bonafide
LA_T_4823797,spoof
LA_T_3707104,bonafide
LA_T_2195795,bonafide
LA_T_3840528,bonafide
LA_T_1318171,spoof
LA_T_4650956,spoof
LA_T_8283217,bonafide
LA_T_5398911,bonafide
LA_T_4631069,bonafide
LA_T_9595433,bonafide
LA_T_3325153,bonafide
LA_T_4360430,bonafide
LA_T_1023546,bonafide
LA_T_3357684,spoof
LA_T_1816769,spoof
LA_T_2139401,bonafide
LA_T_1473061,bonafide
LA_T_3545264,bonafide
LA_T_2521567,spoof
LA_T_1188511,spoof
LA_T_1841007,spoof
LA_T_3177749,spoof
LA_T_9382795,bonafide
LA_T_3108495,spoof
LA_T_1261884,bonafide
LA_T_5375232,bonafide
LA_T_2065195,bonafide
LA_T_9759753,bonafide
LA_T_3835518,spoof
LA_T_3937570,spoof
LA_T_3611811,bonafide
LA_T_1582839,spoof
LA_T_4297429,bonafide
LA_T_5525305,bonafide
LA_T_7248140,bonafide
LA_T_1352183,spoof
LA_T_7022615,bonafide
LA_T_3313178,spoof
LA_T_3553702,spoof
LA_T_4054600,spoof
LA_T_3655280,spoof
LA_T_8089647,bonafide
LA_T_2964864,bonafide
LA_T_4123026,spoof
LA_T_8333554,bonafide
LA_T_3180281,spoof
LA_T_1986901,bonafide
LA_T_2031834,spoof
LA_T_7335715,bonafide
LA_T_4348646,spoof
LA_T_3951527,spoof
LA_T_4279272,spoof
LA_T_1644271,spoof
LA_T_4293504,bonafide
LA_T_4741254,spoof
LA_T_5125810,bonafide
LA_T_4298489,bonafide
LA_T_1052701,bonafide
LA_T_2612300,spoof
LA_T_1303836,spoof
LA_T_1691041,spoof
LA_T_3230541,bonafide
LA_T_3784983,spoof
LA_T_4769298,bonafide
LA_T_2560383,bonafide
LA_T_1027268,spoof
LA_T_6651095,bonafide
LA_T_9460886,bonafide
LA_T_1908512,bonafide
LA_T_3714727,spoof
LA_T_2388783,bonafide
LA_T_6789290,bonafide
LA_T_1705157,spoof
LA_T_8856169,bonafide
LA_T_4980341,bonafide
LA_T_2120452,spoof
LA_T_4208389,spoof
LA_T_1126222,bonafide
LA_T_2925763,bonafide
LA_T_4428691,bonafide
LA_T_1686565,spoof
LA_T_4408648,bonafide
LA_T_2256253,spoof
LA_T_3187715,bonafide
LA_T_4414920,bonafide
LA_T_1623506,spoof
LA_T_9919874,bonafide
LA_T_9411327,bonafide
LA_T_9569208,bonafide
LA_T_8819900,bonafide
LA_T_4456925,bonafide
LA_T_1966513,spoof
LA_T_3167734,bonafide
LA_T_6627269,bonafide
LA_T_9803057,bonafide
LA_T_6795804,bonafide
LA_T_2753249,spoof
LA_T_8032109,bonafide
LA_T_9029058,bonafide
LA_T_7300523,bonafide
LA_T_6531051,bonafide
LA_T_1487560,bonafide
LA_T_4899172,bonafide
LA_T_3127213,bonafide
LA_T_2352032,spoof
LA_T_4418698,spoof
LA_T_1473010,spoof
LA_T_4890153,bonafide
LA_T_2449771,spoof
LA_T_3204342,bonafide
LA_T_9476394,bonafide
LA_T_1071128,spoof
LA_T_3544504,bonafide
LA_T_3532839,spoof
LA_T_9296432,bonafide
LA_T_1379137,spoof
LA_T_9754656,bonafide
LA_T_2857315,bonafide
LA_T_4284177,spoof
LA_T_1045333,spoof
LA_T_2431014,spoof
LA_T_3398313,spoof
LA_T_4860972,bonafide
LA_T_2711533,spoof
LA_T_4348949,bonafide
LA_T_1242765,spoof
LA_T_2354787,bonafide
LA_T_9437384,bonafide
LA_T_9713701,bonafide
LA_T_1574200,spoof
LA_T_4844405,spoof
LA_T_1587952,spoof
LA_T_3331468,bonafide
LA_T_3195519,spoof
LA_T_1051229,spoof
LA_T_4161242,spoof
LA_T_4168222,spoof
LA_T_3508808,bonafide
LA_T_1600066,spoof
LA_T_3406675,spoof
LA_T_1591810,bonafide
LA_T_2708216,spoof
LA_T_4903165,spoof
LA_T_3240252,bonafide
LA_T_1618129,spoof
LA_T_1284234,spoof
LA_T_4196090,bonafide
LA_T_1764635,spoof
LA_T_4394290,spoof
LA_T_4097871,spoof
LA_T_1347817,spoof
LA_T_2550411,spoof
LA_T_2152432,spoof
LA_T_4808026,spoof
LA_T_3052887,spoof
LA_T_3286892,spoof
LA_T_7677120,bonafide
LA_T_2272655,bonafide
LA_T_2362617,spoof
LA_T_1470918,spoof
LA_T_4381265,spoof
LA_T_1502748,spoof
LA_T_2916277,spoof
LA_T_2538661,spoof
LA_T_6982603,bonafide
LA_T_2226656,bonafide
LA_T_4023867,spoof
LA_T_2620415,spoof
LA_T_3023824,spoof
LA_T_5890305,bonafide
LA_T_3266132,spoof
LA_T_2990942,spoof
LA_T_8845558,bonafide
LA_T_3869618,spoof
LA_T_1004644,spoof
LA_T_2848593,bonafide
LA_T_5896323,bonafide
LA_T_2978319,bonafide
LA_T_3747046,bonafide
LA_T_1116345,spoof
LA_T_7429069,bonafide
LA_T_1745243,spoof
LA_T_8590705,bonafide
LA_T_4008959,spoof
LA_T_4244329,bonafide
LA_T_8780063,bonafide
LA_T_3983390,bonafide
LA_T_7995802,bonafide
LA_T_1578753,spoof
LA_T_1926462,spoof
LA_T_3612496,spoof
LA_T_2955287,spoof
LA_T_8174772,bonafide
LA_T_6954528,bonafide
LA_T_3960361,spoof
LA_T_2112754,bonafide
LA_T_2054424,bonafide
LA_T_4203621,spoof
LA_T_2614034,spoof
LA_T_4511853,bonafide
LA_T_7720305,bonafide
LA_T_1805431,spoof
LA_T_2719336,spoof
LA_T_1561078,bonafide
LA_T_5417170,bonafide
LA_T_1848402,spoof
LA_T_3284360,spoof
LA_T_5417767,bonafide
LA_T_1132475,spoof
LA_T_2049766,spoof
LA_T_9192060,bonafide
LA_T_8585150,bonafide
LA_T_1618831,bonafide
LA_T_4529368,spoof
LA_T_4504002,spoof
LA_T_8541274,bonafide
LA_T_2009235,bonafide
LA_T_5550327,bonafide
LA_T_1769074,spoof
LA_T_3076054,bonafide
LA_T_4451472,bonafide
LA_T_1821263,spoof
LA_T_5288751,bonafide
LA_T_9763074,bonafide
LA_T_2300161,spoof
LA_T_1900368,spoof
LA_T_3510507,spoof
LA_T_2043780,spoof
LA_T_3689781,spoof
LA_T_5971038,bonafide
LA_T_1535496,bonafide
LA_T_2006365,spoof
LA_T_4772321,bonafide
LA_T_1506952,spoof
LA_T_9160184,bonafide
LA_T_3956943,spoof
LA_T_1649834,spoof
LA_T_6668176,bonafide
LA_T_6869508,bonafide
LA_T_6093991,bonafide
LA_T_2371044,bonafide
LA_T_2023579,bonafide
LA_T_3424074,spoof
LA_T_6740492,bonafide
LA_T_8700513,bonafide
LA_T_3055456,spoof
LA_T_4737760,spoof
LA_T_3153194,bonafide
LA_T_9502120,bonafide
LA_T_1526584,spoof
LA_T_4243037,spoof
LA_T_1097440,spoof
LA_T_4342578,spoof
LA_T_7750406,bonafide
LA_T_2226317,spoof
LA_T_5757722,bonafide
LA_T_4368735,spoof
LA_T_7697827,bonafide
LA_T_2301168,spoof
LA_T_4599845,spoof
LA_T_3852832,spoof
LA_T_4732682,spoof
LA_T_2324526,spoof
LA_T_1856684,spoof
LA_T_3530627,bonafide
LA_T_1694664,spoof
LA_T_3947124,spoof
LA_T_7797083,bonafide
LA_T_7509819,bonafide
LA_T_3831892,bonafide
LA_T_2859289,spoof
LA_T_3875726,spoof
LA_T_4347771,spoof
LA_T_4455901,spoof
LA_T_7432530,bonafide
LA_T_4698044,bonafide
LA_T_7231745,bonafide
LA_T_2688631,spoof
LA_T_7467165,bonafide
LA_T_5891808,bonafide
LA_T_6842563,bonafide
LA_T_2773666,spoof
LA_T_1107524,spoof
LA_T_6361429,bonafide
LA_T_3057409,spoof
LA_T_9964017,bonafide
LA_T_3636245,bonafide
LA_T_4454054,spoof
LA_T_4927126,bonafide
LA_T_2664443,spoof
LA_T_4615562,bonafide
LA_T_8082542,bonafide
LA_T_2070410,bonafide
LA_T_8571358,bonafide
LA_T_1632206,spoof
LA_T_2656291,spoof
LA_T_1310154,bonafide
LA_T_2202668,spoof
LA_T_1764379,spoof
LA_T_3117464,spoof
LA_T_2960062,spoof
LA_T_3697782,spoof
LA_T_8200308,bonafide
LA_T_4991041,bonafide
LA_T_1191160,spoof
LA_T_9789080,bonafide
LA_T_6703275,bonafide
LA_T_4197596,bonafide
LA_T_5439881,bonafide
LA_T_3176220,spoof
LA_T_3716530,spoof
LA_T_1248611,spoof
LA_T_3913974,bonafide
LA_T_4362109,bonafide
LA_T_4559826,bonafide
LA_T_1908915,spoof
LA_T_3324661,bonafide
LA_T_1795259,bonafide
LA_T_8173514,bonafide
LA_T_1004407,spoof
LA_T_2212432,spoof
LA_T_1623473,bonafide
LA_T_3544227,spoof
LA_T_3026744,bonafide
LA_T_5021257,bonafide
LA_T_6615690,bonafide
LA_T_4307188,spoof
LA_T_7490764,bonafide
LA_T_1444544,spoof
LA_T_8214917,bonafide
LA_T_4388574,spoof
LA_T_3007523,spoof
LA_T_5170336,bonafide
LA_T_3741646,spoof
LA_T_4434089,bonafide
LA_T_1450124,bonafide
LA_T_6724576,bonafide
LA_T_6452045,bonafide
LA_T_7698485,bonafide
LA_T_1134598,spoof
LA_T_4244044,spoof
LA_T_8419713,bonafide
LA_T_4123333,bonafide
LA_T_1682479,spoof
LA_T_4368710,spoof
LA_T_2259157,spoof
LA_T_3491818,spoof
LA_T_2478122,spoof
LA_T_1872227,spoof
LA_T_3291111,spoof
LA_T_3465911,bonafide
LA_T_2802903,bonafide
LA_T_1268827,spoof
LA_T_9854823,bonafide
LA_T_2034492,spoof
LA_T_4073132,bonafide
LA_T_2897508,spoof
LA_T_9497800,bonafide
LA_T_9043274,bonafide
LA_T_3275555,spoof
LA_T_4254409,bonafide
LA_T_7302615,bonafide
LA_T_5096578,bonafide
LA_T_2512638,spoof
LA_T_2890753,spoof
LA_T_3846998,spoof
LA_T_6115632,bonafide
LA_T_1578703,spoof
LA_T_4172169,spoof
LA_T_5973899,bonafide
LA_T_9628936,bonafide
LA_T_4509657,spoof
LA_T_5428638,bonafide
LA_T_1204990,spoof
LA_T_5991300,bonafide
LA_T_4136927,spoof
LA_T_2507189,bonafide
LA_T_3894262,spoof
LA_T_8936519,bonafide
LA_T_7402461,bonafide
LA_T_2254942,spoof
LA_T_1843126,spoof
LA_T_2375294,spoof
LA_T_3278134,spoof
LA_T_8781605,bonafide
LA_T_6435787,bonafide
LA_T_1214608,spoof
LA_T_6949400,bonafide
LA_T_1982975,spoof
LA_T_1392484,bonafide
LA_T_4778536,spoof
LA_T_3593681,spoof
LA_T_1246271,spoof
LA_T_1883173,spoof
LA_T_4268792,spoof
LA_T_2358123,spoof
LA_T_4164350,spoof
LA_T_2439075,bonafide
LA_T_4211326,spoof
LA_T_4877664,bonafide
LA_T_8245483,bonafide
LA_T_5570263,bonafide
LA_T_2159415,spoof
LA_T_9276467,bonafide
LA_T_5774498,bonafide
LA_T_7535350,bonafide
LA_T_3429014,spoof
LA_T_1841107,spoof
LA_T_1298220,spoof
LA_T_8429573,bonafide
LA_T_3538502,bonafide
LA_T_2978013,bonafide
LA_T_1630368,bonafide
LA_T_3150888,spoof
LA_T_4578084,spoof
LA_T_2444410,spoof
LA_T_5112094,bonafide
LA_T_2232110,spoof
LA_T_4908115,spoof
LA_T_1695262,spoof
LA_T_2178754,spoof
LA_T_2835908,spoof
LA_T_4296302,spoof
LA_T_3660281,spoof
LA_T_9266357,bonafide
LA_T_6518809,bonafide
LA_T_4638884,bonafide
LA_T_2089894,bonafide
LA_T_3655128,spoof
LA_T_3979808,spoof
LA_T_3660851,spoof
LA_T_3978277,spoof
LA_T_2194462,spoof
LA_T_3660022,spoof
LA_T_5733848,bonafide
LA_T_4402901,spoof
LA_T_2276361,spoof
LA_T_1499991,spoof
LA_T_3925071,spoof
LA_T_6306026,bonafide
LA_T_4621617,bonafide
LA_T_9190599,bonafide
LA_T_1412465,spoof
LA_T_2735640,spoof
LA_T_6628237,bonafide
LA_T_1000137,spoof
LA_T_2534579,bonafide
LA_T_3158539,spoof
LA_T_9958393,bonafide
LA_T_3054838,spoof
LA_T_1579695,spoof
LA_T_8683008,bonafide
LA_T_1971946,spoof
LA_T_1608170,bonafide
LA_T_4171687,bonafide
LA_T_3123920,bonafide
LA_T_2193944,bonafide
LA_T_3863368,spoof
LA_T_4246466,bonafide
LA_T_3342439,bonafide
LA_T_8257553,bonafide
LA_T_8360330,bonafide
LA_T_7558374,bonafide
LA_T_3424846,bonafide
LA_T_4412627,spoof
LA_T_2267510,bonafide
LA_T_8275432,bonafide
LA_T_6034182,bonafide
LA_T_4417562,spoof
LA_T_3249101,bonafide
LA_T_4028533,spoof
LA_T_1251151,spoof
LA_T_1541983,spoof
LA_T_3962084,spoof
LA_T_5867902,bonafide
LA_T_3221095,spoof
LA_T_4864042,spoof
LA_T_3053396,spoof
LA_T_1213087,spoof
LA_T_9132666,bonafide
LA_T_5372373,bonafide
LA_T_1540310,spoof
LA_T_3491379,spoof
LA_T_6654102,bonafide
LA_T_6413549,bonafide
LA_T_8841091,bonafide
LA_T_5795707,bonafide
LA_T_3254207,spoof
LA_T_3458064,spoof
LA_T_4164424,spoof
LA_T_2424483,bonafide
LA_T_6961644,bonafide
LA_T_1809923,spoof
LA_T_4734861,bonafide
LA_T_1934964,spoof
LA_T_1853533,bonafide
LA_T_6885448,bonafide
LA_T_1957177,spoof
LA_T_5918833,bonafide
LA_T_4122381,spoof
LA_T_6081492,bonafide
LA_T_1652399,spoof
LA_T_1809492,spoof
LA_T_9896961,bonafide
LA_T_1363347,bonafide
LA_T_9667089,bonafide
LA_T_8847275,bonafide
LA_T_2456546,spoof
LA_T_1424545,bonafide
LA_T_2136477,bonafide
LA_T_2253635,spoof
LA_T_9348735,bonafide
LA_T_4456435,spoof
LA_T_2556497,spoof
LA_T_4740742,bonafide
LA_T_4372110,spoof
LA_T_3237145,spoof
LA_T_8690927,bonafide
LA_T_8896720,bonafide
LA_T_6812855,bonafide
LA_T_4367879,bonafide
LA_T_3107062,spoof
LA_T_4798368,spoof
LA_T_8927591,bonafide
LA_T_2832493,spoof
LA_T_4894763,spoof
LA_T_3908084,spoof
LA_T_8566553,bonafide
LA_T_1168059,spoof
LA_T_7310629,bonafide
LA_T_1441067,spoof
LA_T_7500588,bonafide
LA_T_4855072,bonafide
LA_T_3813754,spoof
LA_T_4335422,spoof
LA_T_2298291,spoof
LA_T_4422429,spoof
LA_T_1853332,spoof
LA_T_9113475,bonafide
LA_T_4891748,bonafide
LA_T_1376595,bonafide
LA_T_2675422,bonafide
LA_T_3266022,bonafide
LA_T_1363611,bonafide
LA_T_1314937,spoof
LA_T_4353523,spoof
LA_T_3781002,spoof
LA_T_4015268,bonafide
LA_T_6704810,bonafide
LA_T_4578519,bonafide
LA_T_6864430,bonafide
LA_T_2878655,spoof
LA_T_5280384,bonafide
LA_T_7839297,bonafide
LA_T_9711174,bonafide
LA_T_1186717,bonafide
LA_T_2463864,spoof
LA_T_4779858,spoof
LA_T_1848533,spoof
LA_T_2892203,bonafide
LA_T_8738028,bonafide
LA_T_3691884,spoof
LA_T_1199930,bonafide
LA_T_9513704,bonafide
LA_T_9378495,bonafide
LA_T_2901163,bonafide
LA_T_2486958,bonafide
LA_T_3967622,spoof
LA_T_4364091,spoof
LA_T_4253209,bonafide
LA_T_7086580,bonafide
LA_T_9038804,bonafide
LA_T_1831818,bonafide
LA_T_4317473,spoof
LA_T_2807421,bonafide
LA_T_2824594,spoof
LA_T_1799958,bonafide
LA_T_9650425,bonafide
LA_T_1611587,bonafide
LA_T_4005127,spoof
LA_T_2641578,spoof
LA_T_3448969,spoof
LA_T_3984890,spoof
LA_T_3587437,spoof
LA_T_3877261,bonafide
LA_T_3834358,spoof
LA_T_4218997,spoof
LA_T_6763611,bonafide
LA_T_4155454,bonafide
LA_T_3775779,spoof
LA_T_7226623,bonafide
LA_T_9497115,bonafide
LA_T_1163771,spoof
LA_T_2852133,bonafide
LA_T_7816568,bonafide
LA_T_2384733,spoof
LA_T_1043044,spoof
LA_T_2890127,spoof
LA_T_2196174,spoof
LA_T_1276960,bonafide
LA_T_3570279,bonafide
LA_T_2033687,bonafide
LA_T_1256941,spoof
LA_T_1524490,spoof
LA_T_4876813,spoof
LA_T_2628833,bonafide
LA_T_1585521,bonafide
LA_T_4195301,spoof
LA_T_1713000,spoof
LA_T_9857249,bonafide
LA_T_6698424,bonafide
LA_T_2012289,bonafide
LA_T_9745018,bonafide
LA_T_3146594,spoof
LA_T_6490007,bonafide
LA_T_4263759,spoof
LA_T_4641825,spoof
LA_T_3966049,bonafide
LA_T_2518848,spoof
LA_T_3948012,spoof
LA_T_5114581,bonafide
LA_T_5057878,bonafide
LA_T_1603900,spoof
LA_T_3355545,spoof
LA_T_3154434,bonafide
LA_T_7260727,bonafide
LA_T_1651351,spoof
LA_T_1589223,spoof
LA_T_1936209,spoof
LA_T_4211202,spoof
LA_T_4800888,spoof
LA_T_2755221,spoof
LA_T_2561977,spoof
LA_T_1922746,bonafide
LA_T_8457102,bonafide
LA_T_1006715,spoof
LA_T_1686638,spoof
LA_T_1226295,spoof
LA_T_8105444,bonafide
LA_T_5804164,bonafide
LA_T_1289407,spoof
LA_T_2361518,bonafide
LA_T_8388870,bonafide
LA_T_2630578,spoof
LA_T_4190244,spoof
LA_T_2194796,spoof
LA_T_7825868,bonafide
LA_T_2919010,spoof
LA_T_3166001,spoof
LA_T_2528047,bonafide
LA_T_1720702,spoof
LA_T_1887242,spoof
LA_T_3025386,spoof
LA_T_3935814,spoof
LA_T_4918673,bonafide
LA_T_4560034,spoof
LA_T_3237001,bonafide
LA_T_5416411,bonafide
LA_T_9257520,bonafide
LA_T_9177970,bonafide
LA_T_1302542,bonafide
LA_T_6082276,bonafide
LA_T_8189651,bonafide
LA_T_2665890,spoof
LA_T_5427607,bonafide
LA_T_2404983,spoof
LA_T_2874604,spoof
LA_T_3721939,bonafide
LA_T_8107610,bonafide
LA_T_4226744,spoof
LA_T_4533755,spoof
LA_T_4114959,spoof
LA_T_5109896,bonafide
LA_T_2198160,spoof
LA_T_4829875,bonafide
LA_T_7744923,bonafide
LA_T_3680444,bonafide
LA_T_1660272,spoof
LA_T_4855570,spoof
LA_T_1716249,spoof
LA_T_3989020,spoof
LA_T_4631317,spoof
LA_T_4657357,bonafide
LA_T_2073168,spoof
LA_T_4923806,bonafide
LA_T_1786825,bonafide
LA_T_4355362,spoof
LA_T_4029800,spoof
LA_T_7700407,bonafide
LA_T_1299318,spoof
LA_T_5724427,bonafide
LA_T_4035112,bonafide
LA_T_7961517,bonafide
LA_T_9673436,bonafide
LA_T_3580523,bonafide
LA_T_7310231,bonafide
LA_T_4350540,bonafide
LA_T_1628273,spoof
LA_T_2235025,spoof
LA_T_6298599,bonafide
LA_T_5782392,bonafide
LA_T_3935781,spoof
LA_T_6650735,bonafide
LA_T_5986630,bonafide
LA_T_6553669,bonafide
LA_T_2170687,bonafide
LA_T_9275052,bonafide
LA_T_3858431,bonafide
LA_T_2782755,spoof
LA_T_4865126,spoof
LA_T_7861120,bonafide
LA_T_1015917,spoof
LA_T_4906867,spoof
LA_T_7034456,bonafide
LA_T_8227234,bonafide
LA_T_2826801,spoof
LA_T_3777890,spoof
LA_T_2147294,bonafide
LA_T_8339895,bonafide
LA_T_5654988,bonafide
LA_T_1302070,spoof
LA_T_3845823,spoof
LA_T_9251617,bonafide
LA_T_2968212,spoof
LA_T_1083769,spoof
LA_T_3247320,spoof
LA_T_2006292,spoof
LA_T_4329095,spoof
LA_T_3762005,spoof
LA_T_4345283,bonafide
LA_T_3310413,spoof
LA_T_5600038,bonafide
LA_T_2979349,spoof
LA_T_5959553,bonafide
LA_T_2674866,spoof
LA_T_8846765,bonafide
LA_T_1963829,bonafide
LA_T_6877652,bonafide
LA_T_2040867,spoof
LA_T_2699884,bonafide
LA_T_3197627,bonafide
LA_T_2853321,spoof
LA_T_5791737,bonafide
LA_T_4310384,bonafide
LA_T_4972864,bonafide
LA_T_5805796,bonafide
LA_T_1134909,spoof
LA_T_3991084,spoof
LA_T_5949621,bonafide
LA_T_1337649,spoof
LA_T_6368265,bonafide
LA_T_6214695,bonafide
LA_T_7514330,bonafide
LA_T_3963452,bonafide
LA_T_4124955,bonafide
LA_T_1085866,spoof
LA_T_6744421,bonafide
LA_T_7797285,bonafide
LA_T_7962007,bonafide
LA_T_8490726,bonafide
LA_T_4179627,spoof
LA_T_9369156,bonafide
LA_T_4302417,bonafide
LA_T_3748090,spoof
LA_T_9793995,bonafide
LA_T_2264425,spoof
LA_T_1444649,spoof
LA_T_2289882,spoof
LA_T_3771623,spoof
LA_T_9218626,bonafide
LA_T_3859003,spoof
LA_T_9022965,bonafide
LA_T_6457872,bonafide
LA_T_6081990,bonafide
LA_T_6073321,bonafide
LA_T_2824772,bonafide
LA_T_8682959,bonafide
LA_T_2928786,spoof
LA_T_4515078,spoof
LA_T_6277993,bonafide
LA_T_2587517,spoof
LA_T_3324197,spoof
LA_T_4168676,spoof
LA_T_1336384,spoof
LA_T_4781111,spoof
LA_T_6252972,bonafide
LA_T_1718553,bonafide
LA_T_4210946,bonafide
LA_T_8533509,bonafide
LA_T_2136665,spoof
LA_T_7223058,bonafide
LA_T_4784433,spoof
LA_T_4720967,bonafide
LA_T_3967178,bonafide
LA_T_4928920,bonafide
LA_T_2306566,spoof
LA_T_1807180,bonafide
LA_T_3013589,spoof
LA_T_8502808,bonafide
LA_T_4370565,spoof
LA_T_1604795,spoof
LA_T_3751912,bonafide
LA_T_2532093,bonafide
LA_T_6601259,bonafide
LA_T_9609293,bonafide
LA_T_3292705,spoof
LA_T_3607190,bonafide
LA_T_4815021,spoof
LA_T_1377264,bonafide
LA_T_2686568,spoof
LA_T_6345056,bonafide
LA_T_2394242,spoof
LA_T_2106906,spoof
LA_T_9926593,bonafide
LA_T_3267673,spoof
LA_T_2038174,spoof
LA_T_6630920,bonafide
LA_T_4822237,spoof
LA_T_2373806,bonafide
LA_T_3703030,spoof
LA_T_1939177,bonafide
LA_T_5696560,bonafide
LA_T_3677858,spoof
LA_T_2048434,spoof
LA_T_9038660,bonafide
LA_T_5362691,bonafide
LA_T_1248092,bonafide
LA_T_1774071,spoof
LA_T_7302010,bonafide
LA_T_5266787,bonafide
LA_T_4803243,spoof
LA_T_6672123,bonafide
LA_T_4033357,spoof
LA_T_1814008,bonafide
LA_T_8420146,bonafide
LA_T_2091969,bonafide
LA_T_2988067,spoof
LA_T_3643851,bonafide
LA_T_2766717,spoof
LA_T_9874922,bonafide
LA_T_5207966,bonafide
LA_T_2727465,spoof
LA_T_3055700,spoof
LA_T_5490265,bonafide
LA_T_2176518,bonafide
LA_T_2007838,bonafide
LA_T_9162137,bonafide
LA_T_1395369,bonafide
LA_T_1873319,spoof
LA_T_4062636,spoof
LA_T_1599207,spoof
LA_T_1882975,spoof
LA_T_2143333,spoof
LA_T_4428776,bonafide
LA_T_4824196,bonafide
LA_T_2201500,bonafide
LA_T_3328869,spoof
LA_T_1820050,bonafide
LA_T_6345113,bonafide
LA_T_9265598,bonafide
LA_T_9074196,bonafide
LA_T_4775626,spoof
LA_T_9593260,bonafide
LA_T_1916533,spoof
LA_T_7521161,bonafide
LA_T_6212674,bonafide
LA_T_1964808,spoof
LA_T_4520496,spoof
LA_T_4754759,spoof
LA_T_1500527,bonafide
LA_T_6175341,bonafide
LA_T_4678612,bonafide
LA_T_3661780,spoof
LA_T_2005545,spoof
LA_T_3674159,spoof
LA_T_9293135,bonafide
LA_T_5504447,bonafide
LA_T_4778437,bonafide
LA_T_2862832,bonafide
LA_T_8833328,bonafide
LA_T_6287491,bonafide
LA_T_5585550,bonafide
LA_T_1495245,bonafide
LA_T_7761175,bonafide
LA_T_2759900,bonafide
LA_T_1272637,bonafide
LA_T_3369400,spoof
LA_T_5037374,bonafide
LA_T_3484480,spoof
LA_T_1905516,spoof
LA_T_1916417,spoof
LA_T_8350634,bonafide
LA_T_3622704,spoof
LA_T_2381946,spoof
LA_T_7327413,bonafide
LA_T_2309950,spoof
LA_T_4635542,bonafide
LA_T_4108612,spoof
LA_T_4630790,bonafide
LA_T_3849431,spoof
LA_T_1271820,bonafide
LA_T_3121943,spoof
LA_T_3555171,bonafide
LA_T_9068162,bonafide
LA_T_1721131,spoof
LA_T_3369291,spoof
LA_T_3702113,spoof
LA_T_6816591,bonafide
LA_T_8129486,bonafide
LA_T_8214944,bonafide
LA_T_2240565,spoof
LA_T_5837486,bonafide
LA_T_1288665,spoof
LA_T_2709262,bonafide
LA_T_1162361,spoof
LA_T_3904040,bonafide
LA_T_2346108,spoof
LA_T_6859654,bonafide
LA_T_2888116,spoof
LA_T_1703395,bonafide
LA_T_2166656,spoof
